,type,company,title,salary,location,date,year
8283,DA,GERIATRIC PRACTICE MANAGEMENT CORP,DATA ANALYST HEALTHCARE,67816.0,"ASHEVILLE, NC",2019-03-11,2019
5158,DA,GETTY IMAGES (SEATTLE) INC,DATA ANALYST,85000.0,"SEATTLE, WA",2019-03-20,2019
4575,DA,GIFT OF LIFE DONOR PROGRAM,DATA ANALYST,78500.0,"PHILADELPHIA, PA",2019-03-18,2019
3791,DE,GIFT SOLUTIONS LLC,SENIOR DATA ENGINEER,178500.0,"MOUNTAIN VIEW, CA",2019-01-09,2019
5926,DS,GINGERIO INC,DATA SCIENTIST,132000.0,"SAN FRANCISCO, CA",2019-02-28,2019
5927,DS,GINGERIO INC,DATA SCIENTIST,132000.0,"SAN FRANCISCO, CA",2019-03-01,2019
9957,DA,GITHUB INC,SENIOR DATA ANALYST,118394.0,"SAN FRANCISCO, CA",2019-05-24,2019
801,ML,GLASSDOOR INC,MACHINE LEARNING ARCHITECT,220048.0,"SAN FRANCISCO, CA",2019-03-01,2019
5689,DS,GLASSDOOR INC,DATA SCIENTIST,130000.0,"SAN FRANCISCO, CA",2019-03-08,2019
3733,DE,GLASSDOOR INC,SENIOR DATA ENGINEER,165000.0,"SAN FRANCISCO, CA",2019-06-27,2019
3790,DE,GLASSDOOR INC,SENIOR DATA ENGINEER,178500.0,"MILL VALLEY, CA",2019-03-01,2019
928,ML,GLAXOSMITHKLINE LLC,MACHINE LEARNING ENGINEER,83866.0,"SOUTH SAN FRANCISCO, CA",2019-07-16,2019
929,ML,GLAXOSMITHKLINE LLC,MACHINE LEARNING ENGINEER,83866.0,"SOUTH SAN FRANCISCO, CA",2019-07-15,2019
972,ML,GLAXOSMITHKLINE LLC,MACHINE LEARNING ENGINEER,91533.0,"COLLEGEVILLE, PA",2019-02-22,2019
2444,DS,GLAXOSMITHKLINE LLC,DATA SCIENTIST,91533.0,"COLLEGEVILLE, PA",2019-06-05,2019
1858,DS,GLOBAL ATLANTIC FINANCIAL COMPANY,DATA SCIENTIST,85600.0,"BRIGHTON, MA",2019-03-05,2019
2447,DA,GLOBAL FINANCIAL INTEGRITY,DATA ANALYST,65000.0,"WASHINGTON, DC",2019-02-15,2019
6728,DA,GLOBAL INDUSTRIAL SERVICES INC,DATA ANALYST - MARKETING,90000.0,"PORT WASHINGTON, NY",2019-08-06,2019
6732,DA,GLOBAL INDUSTRIAL SERVICES INC,DATA ANALYST - PRICING,61000.0,"PORT WASHINGTON, NY",2019-03-12,2019
6733,DA,GLOBAL INDUSTRIAL SERVICES INC,DATA ANALYST - PRICING,61000.0,"PORT WASHINGTON, NY",2019-03-15,2019
1202,DE,GLOBAL IT SOLUTIONS INC,DATA ENGINEER,95000.0,"MONROEVILLE, PA",2019-03-06,2019
85,DS,GLOBAL RESOURCE MANAGEMENT INC,DATA SCIENTIST,89220.0,"DULUTH, GA",2019-03-10,2019
113,DS,GLOBAL RESOURCE MANAGEMENT INC,DATA SCIENTIST,96000.0,"MINNEAPOLIS, MN",2019-03-14,2019
138,DS,GLOBAL RESOURCE MANAGEMENT INC,DATA SCIENTIST,111720.0,"MINNEAPOLIS, MN",2019-03-14,2019
139,DS,GLOBAL RESOURCE MANAGEMENT INC,DATA SCIENTIST,111720.0,"MINNEAPOLIS, MN",2019-03-19,2019
4864,DA,GLOBAL TRAFFIC TECHNOLOGIES LLC,DATA ANALYST,80704.0,"OAKDALE, MN",2019-02-05,2019
1273,DE,GLOBAL WIRELESS SOLUTIONS INC,DATA ENGINEER,96087.0,"DULLES, VA",2019-02-21,2019
2818,DA,GLOBALGATE IT SOLUTIONS LLC,DATA ANALYST,66000.0,"HARRISBURG, PA",2019-03-21,2019
9292,DA,GLOBALPOINT INC,SENIOR DATA ANALYST,81266.0,"PHOENIX, AZ",2019-04-10,2019
2494,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2495,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2496,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2497,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2498,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2499,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2500,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2501,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2502,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
2503,DS,GLOBALSYNC LLC,DATA SCIENTIST,92414.0,"SUNNYVALE, CA",2019-03-14,2019
1257,DE,GLOBALSYNC LLC,DATA ENGINEER,95638.0,"SUNNYVALE, CA",2019-03-14,2019
6974,DS,GLOBANT LLC,DATA SCIENTIST,159744.0,"SAN FRANCISCO, CA",2019-03-15,2019
2265,DA,GLOBE LIFE AND ACCIDENT INSURANCE COMPANY,DATA ANALYST,63045.0,"MCKINNEY, TX",2019-02-18,2019
1013,ML,GLODON (USA) SOFTWARE TECHNOLOGY COMPANY INC,MACHINE LEARNING ENGINEER,97000.0,"SUNNYVALE, CA",2019-03-13,2019
1014,ML,GLODON (USA) SOFTWARE TECHNOLOGY COMPANY INC,MACHINE LEARNING ENGINEER,97000.0,"SUNNYVALE, CA",2019-03-13,2019
3985,DA,GLODON (USA) SOFTWARE TECHNOLOGY COMPANY INC,DATA ANALYST,74600.0,"SUNNYVALE, CA",2019-03-13,2019
903,DS,GLOOKO INC,DATA SCIENTIST,74006.0,"MOUNTAIN VIEW, CA",2019-02-20,2019
4940,DS,GLOOKO INC,DATA SCIENTIST,120000.0,"MOUNTAIN VIEW, CA",2019-02-14,2019
975,DS,GLOSTREAM INC,DATA SCIENTIST,75000.0,"TROY, MI",2019-02-26,2019
1294,ML,GM CRUISE LLC,MACHINE LEARNING ENGINEER,145000.0,"SAN FRANCISCO, CA",2019-03-12,2019
10395,DS,GM CRUISE LLC,DATA SCIENCE ENGINEER,150000.0,"SAN FRANCISCO, CA",2019-03-06,2019
6659,DA,GN HEARING CARE CORPORATION,DATA ANALYST  SSRS DEVELOPER,70000.0,"GLENVIEW, IL",2019-03-14,2019
886,DS,GNOMMME LLC,DATA SCIENTIST,73440.0,"BOSTON, MA",2019-03-06,2019
876,DS,GOAL ACADEMY,DATA SCIENTIST,73000.0,"PUEBLO, CO",2019-03-18,2019
483,DE,GOBY INC,DATA ENGINEER,77000.0,"CHICAGO, IL",2019-03-19,2019
4986,DS,GODADDYCOM LLC,DATA SCIENTIST,120000.0,"KIRKLAND, WA",2019-02-25,2019
4991,DS,GODADDYCOM LLC,DATA SCIENTIST,120000.0,"TEMPE, AZ",2019-07-19,2019
4992,DS,GODADDYCOM LLC,DATA SCIENTIST,120000.0,"KIRKLAND, WA",2019-03-19,2019
8068,DS,GODADDYCOM LLC,SENIOR DATA SCIENTIST,132700.0,"KIRKLAND, WA",2019-07-19,2019
8550,DS,GODADDYCOM LLC,SENIOR DATA SCIENTIST,177090.0,"SUNNYVALE, CA",2019-05-21,2019
1101,ML,GOKE US RESEARCH LABORATORY,MACHINE LEARNING ENGINEER,110000.0,"SANTA CLARA, CA",2019-03-07,2019
1102,ML,GOKE US RESEARCH LABORATORY,MACHINE LEARNING ENGINEER,110000.0,"SANTA CLARA, CA",2019-03-12,2019
338,DE,GOOD APPLE PUBLISHING LLC,DATA ENGINEER,72509.0,"NEW YORK, NY",2019-02-05,2019
4630,DA,GOODWATER CAPITAL LLC,DATA ANALYST,79206.0,"SAN MATEO, CA",2019-03-18,2019
4631,DA,GOODWATER CAPITAL LLC,DATA ANALYST,79206.0,"BURLINGAME, CA",2019-03-21,2019
5360,DS,GOOGLE LLC,DATA SCIENTIST,124000.0,"MOUNTAIN VIEW, CA",2019-04-22,2019
5618,DS,GOOGLE LLC,DATA SCIENTIST,128000.0,"MOUNTAIN VIEW, CA",2019-01-19,2019
5877,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2019-01-10,2019
5878,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2019-01-25,2019
5879,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2019-01-10,2019
5880,DS,GOOGLE LLC,DATA SCIENTIST,131000.0,"MOUNTAIN VIEW, CA",2019-01-10,2019
6178,DS,GOOGLE LLC,DATA SCIENTIST,136000.0,"MOUNTAIN VIEW, CA",2019-01-18,2019
6198,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"SUNNYVALE, CA",2019-01-15,2019
6199,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-15,2019
6200,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-18,2019
6201,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-02-03,2019
6202,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-02-03,2019
6203,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-03-17,2019
6204,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-03-09,2019
6205,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-16,2019
6206,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"SUNNYVALE, CA",2019-01-16,2019
6207,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-15,2019
6208,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-25,2019
6209,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-29,2019
6210,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-31,2019
6211,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-02-27,2019
6212,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-01-23,2019
6213,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-02-03,2019
6214,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-02-24,2019
6216,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"SUNNYVALE, CA",2019-01-31,2019
6217,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"SUNNYVALE, CA",2019-02-04,2019
6218,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-02-26,2019
6219,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"MOUNTAIN VIEW, CA",2019-03-13,2019
6221,DS,GOOGLE LLC,DATA SCIENTIST,137000.0,"SUNNYVALE, CA",2019-01-31,2019
6270,DS,GOOGLE LLC,DATA SCIENTIST,139000.0,"MOUNTAIN VIEW, CA",2019-01-29,2019
6289,DS,GOOGLE LLC,DATA SCIENTIST,140000.0,"MOUNTAIN VIEW, CA",2019-01-18,2019
6458,DS,GOOGLE LLC,DATA SCIENTIST,141000.0,"MOUNTAIN VIEW, CA",2019-01-11,2019
6459,DS,GOOGLE LLC,DATA SCIENTIST,141000.0,"MOUNTAIN VIEW, CA",2019-01-22,2019
6527,DS,GOOGLE LLC,DATA SCIENTIST,144000.0,"MOUNTAIN VIEW, CA",2019-01-18,2019
6571,DS,GOOGLE LLC,DATA SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-07-26,2019
6638,DS,GOOGLE LLC,DATA SCIENTIST,146000.0,"MOUNTAIN VIEW, CA",2019-01-29,2019
6639,DS,GOOGLE LLC,DATA SCIENTIST,146000.0,"MOUNTAIN VIEW, CA",2019-04-16,2019
6646,DS,GOOGLE LLC,DATA SCIENTIST,147000.0,"NEW YORK, NY",2019-03-09,2019
6647,DS,GOOGLE LLC,DATA SCIENTIST,147000.0,"NEW YORK, NY",2019-03-09,2019
6697,DS,GOOGLE LLC,DATA SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2019-01-25,2019
6709,DS,GOOGLE LLC,DATA SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2019-05-15,2019
6828,DS,GOOGLE LLC,DATA SCIENTIST,151000.0,"MOUNTAIN VIEW, CA",2019-03-05,2019
6846,DS,GOOGLE LLC,DATA SCIENTIST,154000.0,"NEW YORK, NY",2019-05-01,2019
6847,DS,GOOGLE LLC,DATA SCIENTIST,154000.0,"MOUNTAIN VIEW, CA",2019-04-17,2019
6848,DS,GOOGLE LLC,DATA SCIENTIST,154000.0,"MOUNTAIN VIEW, CA",2019-06-20,2019
6850,DS,GOOGLE LLC,DATA SCIENTIST,154000.0,"NEW YORK, NY",2019-05-31,2019
7040,DS,GOOGLE LLC,DATA SCIENTIST,161000.0,"NEW YORK, NY",2019-06-07,2019
7104,DS,GOOGLE LLC,DATA SCIENTIST,168000.0,"SUNNYVALE, CA",2019-02-13,2019
7112,DS,GOOGLE LLC,DATA SCIENTIST,169000.0,"MOUNTAIN VIEW, CA",2019-02-15,2019
7292,DS,GOOGLE LLC,DATA SCIENTIST,195000.0,"MOUNTAIN VIEW, CA",2019-06-27,2019
10083,DS,GOOGLE LLC,DATA SCIENCE ANALYST,118000.0,"MOUNTAIN VIEW, CA",2019-02-26,2019
10084,DS,GOOGLE LLC,DATA SCIENCE ANALYST,118000.0,"MOUNTAIN VIEW, CA",2019-01-31,2019
6038,DA,GOOGLE LLC,DATA ANALYST,98500.0,"SUNNYVALE, CA",2019-01-31,2019
4975,DE,GOOGLE LLC,"DATA ENGINEERING ANALYST,",123000.0,"SUNNYVALE, CA",2019-06-10,2019
931,ML,GOOGLE LLC,RESEARCH SCIENTIST,130000.0,"MOUNTAIN VIEW, CA",2019-01-29,2019
932,ML,GOOGLE LLC,RESEARCH SCIENTIST,132000.0,"VENICE, CA",2019-02-01,2019
934,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK, NY",2019-01-23,2019
936,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-01-29,2019
937,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-03-12,2019
938,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-03-15,2019
939,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-03-18,2019
940,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-03-18,2019
941,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-03-19,2019
942,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-06-19,2019
943,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-01-30,2019
945,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK, NY",2019-01-14,2019
946,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK, NY",2019-01-18,2019
947,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK, NY",2019-02-05,2019
948,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK, NY",2019-03-02,2019
949,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"NEW YORK, NY",2019-03-18,2019
950,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-02-25,2019
951,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-02-25,2019
952,ML,GOOGLE LLC,RESEARCH SCIENTIST,145000.0,"MOUNTAIN VIEW, CA",2019-03-22,2019
957,ML,GOOGLE LLC,RESEARCH SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2019-01-15,2019
958,ML,GOOGLE LLC,RESEARCH SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2019-01-17,2019
959,ML,GOOGLE LLC,RESEARCH SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2019-01-17,2019
960,ML,GOOGLE LLC,RESEARCH SCIENTIST,150000.0,"MOUNTAIN VIEW, CA",2019-03-09,2019
962,ML,GOOGLE LLC,RESEARCH SCIENTIST,150000.0,"SEATTLE, WA",2019-01-18,2019
963,ML,GOOGLE LLC,RESEARCH SCIENTIST,150075.0,"PRINCETON, NJ",2019-08-13,2019
964,ML,GOOGLE LLC,RESEARCH SCIENTIST,151000.0,"NEW YORK, NY",2019-01-15,2019
965,ML,GOOGLE LLC,RESEARCH SCIENTIST,151000.0,"NEW YORK, NY",2019-01-16,2019
967,ML,GOOGLE LLC,RESEARCH SCIENTIST,155000.0,"MOUNTAIN VIEW, CA",2019-01-15,2019
969,ML,GOOGLE LLC,RESEARCH SCIENTIST,161000.0,"MOUNTAIN VIEW, CA",2019-01-29,2019
972,ML,GOOGLE LLC,RESEARCH SCIENTIST,166000.0,"MOUNTAIN VIEW, CA",2019-01-11,2019
975,ML,GOOGLE LLC,RESEARCH SCIENTIST,175000.0,"VENICE, CA",2019-08-12,2019
976,ML,GOOGLE LLC,RESEARCH SCIENTIST,180000.0,"MOUNTAIN VIEW, CA",2019-03-29,2019
977,ML,GOOGLE LLC,RESEARCH SCIENTIST,180000.0,"MOUNTAIN VIEW, CA",2019-03-12,2019
978,ML,GOOGLE LLC,RESEARCH SCIENTIST,180000.0,"SEATTLE, WA",2019-08-02,2019
979,ML,GOOGLE LLC,RESEARCH SCIENTIST,187200.0,"NEW YORK, NY",2019-01-15,2019
981,ML,GOOGLE LLC,RESEARCH SCIENTIST,212000.0,"MOUNTAIN VIEW, CA",2019-04-16,2019
983,ML,GOOGLE LLC,RESEARCH SCIENTIST,258000.0,"MOUNTAIN VIEW, CA",2019-06-12,2019
1639,DS,GORBEL INC,DATA SCIENTIST,84000.0,"VICTOR, NY",2019-03-21,2019
1178,ML,GORGIAS INC,MACHINE LEARNING ENGINEER,125000.0,"SAN FRANCISCO, CA",2019-03-15,2019
1523,ML,GOVERNMENT SYSTEMS TECHNOLOGIES INC,MACHINE LEARNING JAVA DEVELOPER,93746.0,"DOVER, NJ",2019-03-21,2019
1267,DS,GP STRATEGIES CORPORATION,DATA SCIENTIST,80000.0,"COLUMBIA, MD",2019-07-03,2019
736,DA,GP STRATEGIES CORPORATION,DATA ANALYST,50000.0,"GRAND BLANC, MI",2019-02-21,2019
7764,DS,GRA INCORPORATED,SENIOR DATA SCIENTIST,115000.0,"WASHINGTON, DC",2019-05-03,2019
7765,DS,GRA INCORPORATED,SENIOR DATA SCIENTIST,115000.0,"WASHINGTON, DC",2019-08-02,2019
908,DE,GRAB MINDS INC,DATA ENGINEER,90000.0,"SUNNYVALE, CA",2019-03-12,2019
6538,DS,GRAB TECHNOLOGY LLC,DATA SCIENTIST,144518.0,"BELLEVUE, WA",2019-03-22,2019
4685,DA,GRACENOTE INC (A NIELSEN COMPANY),DATA ANALYST,80000.0,"EMERYVILLE, CA",2019-02-21,2019
1671,DE,GRACENOTE INC (A NIELSEN COMPANY),DATA ENGINEER,109846.0,"EMERYVILLE, CA",2019-05-21,2019
8001,DS,GRAINGER MANAGEMENT LLC,SENIOR DATA SCIENTIST,130000.0,"LAKE FOREST, IL",2019-08-29,2019
9841,DA,GRAINGER MANAGEMENT LLC,SENIOR DATA ANALYST,105000.0,"LAKE FOREST, IL",2019-08-29,2019
2274,DE,GRAINGER MANAGEMENT LLC,DATA ENGINEER,130000.0,"LAKE FOREST, IL",2019-09-12,2019
2275,DE,GRAINGER MANAGEMENT LLC,DATA ENGINEER,130000.0,"LAKE FOREST, IL",2019-09-12,2019
2276,DE,GRAINGER MANAGEMENT LLC,DATA ENGINEER,130000.0,"LAKE FOREST, IL",2019-09-05,2019
2277,DE,GRAINGER MANAGEMENT LLC,DATA ENGINEER,130000.0,"LAKE FOREST, IL",2019-09-11,2019
3188,DS,GRAM LABS INC,DATA SCIENTIST,100000.0,"BROOKLYN, NY",2019-05-06,2019
9229,DA,GRAND CIRCLE LLC,SENIOR DATA ANALYST,80000.0,"BOSTON, MA",2019-01-14,2019
8606,DS,GRAND ROUNDS INC,SENIOR DATA SCIENTIST,200000.0,"SAN FRANCISCO, CA",2019-01-22,2019
3806,DA,GRAND ROUNDS INC,DATA ANALYST,74000.0,"RENO, NV",2019-03-08,2019
3807,DA,GRAND ROUNDS INC,DATA ANALYST,74000.0,"RENO, NV",2019-03-08,2019
10454,DA,GRANT THORNTON LLP,DATA ANALYTICS MANAGER,150000.0,"NEW YORK, NY",2019-06-12,2019
5071,DA,GRAPNEL TECH SERVICES LLC,DATA ANALYST,84000.0,"DANVILLE, PA",2019-09-10,2019
780,ML,GRAVITY JACK INC,MACHINE LEARNING AND COMPUTER VISION ENGINEER,58500.0,"SPOKANE, WA",2019-02-27,2019
781,ML,GRAVITY JACK INC,MACHINE LEARNING AND COMPUTER VISION ENGINEER,62000.0,"SPOKANE, WA",2019-03-06,2019
4693,DA,GREAT LAKES ADVISORS LLC,DATA ANALYST,80000.0,"CHICAGO, IL",2019-03-15,2019
4694,DA,GREAT LAKES ADVISORS LLC,DATA ANALYST,80000.0,"ROSEMONT, IL",2019-03-20,2019
4314,DA,GRENZA INC,DATA ANALYST,76000.0,"HOUSTON, TX",2019-03-19,2019
4315,DA,GRENZA INC,DATA ANALYST,76000.0,"HOUSTON, TX",2019-03-19,2019
8478,DA,GREYPOINT INC,DATA ANALYST II,110000.0,"SEATTLE, WA",2019-01-11,2019
2691,DS,GRID DYNAMICS INTERNATIONAL INC,DATA SCIENTIST,95000.0,"ATLANTA, GA",2019-03-04,2019
2692,DS,GRID DYNAMICS INTERNATIONAL INC,DATA SCIENTIST,95000.0,"ATLANTA, GA",2019-03-13,2019
770,DS,GRIDWISE INC,DATA SCIENTIST,70242.0,"PITTSBURGH, PA",2019-08-12,2019
3225,DA,GRIDX INC,DATA ANALYST,70000.0,"MILPITAS, CA",2019-03-21,2019
4686,DA,GRIDX INC,DATA ANALYST,80000.0,"MILPITAS, CA",2019-03-21,2019
9965,DA,GRIDX INC,SENIOR DATA ANALYST,120000.0,"MILPITAS, CA",2019-04-03,2019
6569,DS,GRO INTELLIGENCE INC,DATA SCIENTIST,145000.0,"NEW YORK, NY",2019-09-16,2019
6997,DS,GRO INTELLIGENCE INC,DATA SCIENTIST,160000.0,"NEW YORK, NY",2019-04-08,2019
919,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
920,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
921,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
922,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
923,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
924,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
925,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
926,DA,GROUNDPSEED ANALYTICS INC,DATA ANALYST,52957.0,"ANN ARBOR, MI",2019-02-15,2019
1659,ML,GROUPON INC,MACHINE LEARNING SCIENTIST,132000.0,"SANTA CLARA, CA",2019-02-19,2019
3921,DS,GROUPON INC,DATA SCIENTIST,108000.0,"SAN FRANCISCO, CA",2019-06-06,2019
4931,DS,GROUPON INC,DATA SCIENTIST,119900.0,"SEATTLE, WA",2019-01-17,2019
5925,DS,GROUPON INC,DATA SCIENTIST,132000.0,"SAN FRANCISCO, CA",2019-01-07,2019
6960,DS,GROUPON INC,DATA SCIENTIST,158200.0,"SANTA CLARA, CA",2019-02-20,2019
8416,DS,GROUPON INC,SENIOR DATA SCIENTIST,158200.0,"SANTA CLARA, CA",2019-04-11,2019
4443,DA,GROUPON INC,DATA ANALYST,77200.0,"CHICAGO, IL",2019-01-28,2019
9525,DA,GROUPON INC,SENIOR DATA ANALYST,89400.0,"CHICAGO, IL",2019-03-05,2019
8380,DS,GRUBHUB HOLDINGS INC,SENIOR DATA SCIENTIST,154200.0,"NEW YORK, NY",2019-03-28,2019
9326,DS,GRUBHUB HOLDINGS INC,DATA SCIENTIST I,95000.0,"CHICAGO, IL",2019-02-04,2019
9361,DS,GRUBHUB HOLDINGS INC,DATA SCIENTIST I,110000.0,"CHICAGO, IL",2019-04-03,2019
3208,DA,GRUBHUB HOLDINGS INC,DATA ANALYST,70000.0,"CHICAGO, IL",2019-02-01,2019
5492,DA,GRUBHUB HOLDINGS INC,DATA ANALYST,90000.0,"NEW YORK, NY",2019-01-30,2019
10025,DA,GRUBHUB HOLDINGS INC,SENIOR DATA ANALYST,130000.0,"NEW YORK, NY",2019-03-26,2019
3427,DE,GRUBHUB HOLDINGS INC,SENIOR DATA ENGINEER,132250.0,"NEW YORK, NY",2019-04-18,2019
4142,DE,GRUBHUB HOLDINGS INC,DATA ENGINEER I,110000.0,"CHICAGO, IL",2019-02-13,2019
4589,DE,GRUBHUB HOLDINGS INC,DATA ENGINEER II,130000.0,"PHILADELPHIA, PA",2019-05-22,2019
4674,DE,GRUBHUB HOLDINGS INC,DATA ENGINEER II,135000.0,"PHILADELPHIA, PA",2019-06-21,2019
6285,DA,GSPANN TECHNOLOGIES INC,DATA ANALYST,110000.0,"PARAMUS, NJ",2019-08-12,2019
516,DA,GT INDUSTRIAL PRODUCTS LLC,DATA ANALYST,92660.0,"DENVER, CO",2019-03-11,2019
3006,DA,GTX SURGERY INC,DATA ANALYST,67642.0,"CHICAGO, CA",2019-03-13,2019
5736,DS,GUIDELINE TECHNOLOGIES INC,DATA SCIENTIST,130000.0,"SAN MATEO, CA",2019-03-08,2019
3628,DE,GUIDELINE TECHNOLOGIES INC,SENIOR DATA ENGINEER,150000.0,"SAN MATEO, CA",2019-08-28,2019
3425,DS,GUIDEWIRE SOFTWARE INC,DATA SCIENTIST,100506.0,"SAN MATEO, CA",2019-03-11,2019
4045,DS,GUIDEWIRE SOFTWARE INC,DATA SCIENTIST,110000.0,"SAN MATEO, CA",2019-03-08,2019
9447,DA,GUIDEWIRE SOFTWARE INC,SENIOR DATA ANALYST,87485.0,"EXTON, PA",2019-09-06,2019
9303,DA,GUMGUM INC,SENIOR DATA ANALYST,82000.0,"SANTA MONICA, CA",2019-03-07,2019
1365,DE,GUMGUM INC,DATA ENGINEER,99174.0,"SANTA MONICA, CA",2019-06-27,2019
1350,DA,GURU KIRPA INC,DATA ANALYST,60000.0,"NEW CASTLE, DE",2019-03-22,2019
8997,DA,GUY CARPENTER & COMPANY LLC,SENIOR DATA ANALYST,75000.0,"NEW YORK, NY",2019-03-13,2019
